name,iso_code,latittude,longitude
"Opole",PL-48,NULL,NULL
"Opolskie",PL-79,NULL,NULL
"Ostroleka",PL-49,NULL,NULL
"Pila",PL-50,NULL,NULL
"Piotrkow",PL-51,NULL,NULL
"Plock",PL-52,NULL,NULL
"Podkarpackie",PL-80,49.90789700000,22.34830300000
"Podlaskie",PL-81,NULL,NULL
"Pomorskie",PL-82,NULL,NULL
"Poznan",PL-53,NULL,NULL
"Przemysl",PL-54,NULL,NULL
"Radom",PL-55,NULL,NULL
"Rzeszow",PL-56,NULL,NULL
"Siedlce",PL-57,NULL,NULL
"Sieradz",PL-58,NULL,NULL
"Skierniewice",PL-59,NULL,NULL
"Slaskie",PL-83,NULL,NULL
"Slupsk",PL-60,NULL,NULL
"Suwalki",PL-61,NULL,NULL
"Swietokrzyskie",PL-84,NULL,NULL
"Szczecin",PL-62,53.43000000000,14.52999900000
"Tarnobrzeg",PL-63,NULL,NULL
"Tarnow",PL-64,NULL,NULL
"Torun",PL-65,NULL,NULL
"Walbrzych",PL-66,NULL,NULL
"Warminsko-Mazurskie",PL-85,NULL,NULL
"Warszawa",PL-67,NULL,NULL
"Wielkopolskie",PL-86,NULL,NULL
"Wloclawek",PL-68,NULL,NULL
"Wroclaw",PL-69,NULL,NULL
"Zachodniopomorskie",PL-87,NULL,NULL
"Zamosc",PL-70,NULL,NULL
"Zielona Gora",PL-71,NULL,NULL
"Aveiro",PT-02,NULL,NULL
"Azores",PT-23,NULL,NULL
"Beja",PT-03,NULL,NULL
"Braga",PT-04,NULL,NULL
"Braganca",PT-05,NULL,NULL
"Castelo Branco",PT-06,NULL,NULL
"Coimbra",PT-07,NULL,NULL
"Evora",PT-08,NULL,NULL
"Faro",PT-09,NULL,NULL
"Guarda",PT-11,NULL,NULL
"Leiria",PT-13,NULL,NULL
"Lisboa",PT-14,NULL,NULL
"Madeira",PT-10,NULL,NULL
"Portalegre",PT-16,NULL,NULL
"Porto",PT-17,NULL,NULL
"Santarem",PT-18,NULL,NULL
"Setubal",PT-19,NULL,NULL
"Viana do Castelo",PT-20,NULL,NULL
"Vila Real",PT-21,NULL,NULL
"Viseu",PT-22,NULL,NULL
"Alto Paraguay",PY-23,-20.83925000000,-59.86386600000
"Alto Parana",PY-01,NULL,NULL
"Amambay",PY-02,-22.95641000000,-56.15942500000
"Boqueron",PY-03,-21.96838700000,-60.96501500000
"Caaguazu",PY-04,-25.46982000000,-56.01535000000
"Caazapa",PY-05,-26.15824700000,-56.04756200000
"Canindeyu",PY-19,-24.16000300000,-55.21221000000
"Central",PY-06,NULL,NULL
"Chaco",PY-20,-26.04658100000,-60.89573600000
"Concepcion",PY-07,-22.79370900000,-57.05761900000
"Cordillera",PY-08,-25.25101000000,-56.99091900000
"Guaira",PY-10,-24.07942600000,-54.25741500000
"Itapua",PY-11,NULL,NULL
"Misiones",PY-12,-26.98553800000,-57.19062600000
"Neembucu",PY-13,NULL,NULL
"Nueva Asuncion",PY-21,-20.70307000000,-61.92321000000
"Paraguari",PY-15,-26.00098900000,-57.14451300000
"Presidente Hayes",PY-16,-23.66204700000,-58.96751800000
"San Pedro",PY-17,-24.15867600000,-56.63650300000
"Ad Dawhah",QA-01,NULL,NULL
"Al Ghuwariyah",QA-02,NULL,NULL
"Al Jumaliyah",QA-03,NULL,NULL
"Al Khawr",QA-04,NULL,NULL
"Al Wakrah",QA-10,25.16650000000,51.59610000000
"Ar Rayyan",QA-06,25.30271100000,51.33433500000
"Jariyan al Batnah",QA-11,NULL,NULL
"Madinat ach Shamal",QA-08,NULL,NULL
"Umm Sa'id",QA-12,NULL,NULL
"Umm Salal",QA-09,25.52039000000,51.36919400000
"Alba",RO-01,NULL,NULL
"Arad",RO-02,NULL,NULL
"Arges",RO-03,NULL,NULL
"Bacau",RO-04,NULL,NULL
"Bihor",RO-05,NULL,NULL
"Bistrita-Nasaud",RO-06,NULL,NULL
"Botosani",RO-07,NULL,NULL
"Braila",RO-08,NULL,NULL
"Brasov",RO-09,NULL,NULL
"Bucuresti",RO-10,NULL,NULL
"Buzau",RO-11,NULL,NULL
"Calarasi",RO-41,NULL,NULL
"Caras-Severin",RO-12,NULL,NULL
"Cluj",RO-13,NULL,NULL
"Constanta",RO-14,NULL,NULL
"Covasna",RO-15,NULL,NULL
"Dambovita",RO-16,NULL,NULL
"Dolj",RO-17,NULL,NULL
"Galati",RO-18,NULL,NULL
"Giurgiu",RO-42,NULL,NULL
"Gorj",RO-19,NULL,NULL
"Harghita",RO-20,NULL,NULL
"Hunedoara",RO-21,NULL,NULL
"Ialomita",RO-22,NULL,NULL
"Iasi",RO-23,NULL,NULL
"Ilfov",RO-43,NULL,NULL
"Maramures",RO-25,NULL,NULL
"Mehedinti",RO-26,NULL,NULL
"Mures",RO-27,NULL,NULL
"Neamt",RO-28,NULL,NULL
"Olt",RO-29,NULL,NULL
"Prahova",RO-30,NULL,NULL
"Salaj",RO-31,NULL,NULL
"Satu Mare",RO-32,NULL,NULL
"Sibiu",RO-33,NULL,NULL
"Suceava",RO-34,NULL,NULL
"Teleorman",RO-35,NULL,NULL
"Timis",RO-36,NULL,NULL
"Tulcea",RO-37,NULL,NULL
"Valcea",RO-39,NULL,NULL
"Vaslui",RO-38,NULL,NULL
"Vrancea",RO-40,NULL,NULL
"Adygeya, Republic of",RU-01,NULL,NULL
"Aginsky Buryatsky AO",RU-02,NULL,NULL
"Altaisky krai",RU-04,NULL,NULL
"Amur",RU-05,NULL,NULL
"Arkhangel'sk",RU-06,NULL,NULL
"Astrakhan'",RU-07,NULL,NULL
"Bashkortostan",RU-08,NULL,NULL
"Belgorod",RU-09,NULL,NULL
"Bryansk",RU-10,NULL,NULL
"Buryat",RU-11,NULL,NULL
"Chechnya",RU-12,NULL,NULL
"Chelyabinsk",RU-13,NULL,NULL
"Chita",RU-14,NULL,NULL
"Chukot",RU-15,NULL,NULL
"Chuvashia",RU-16,NULL,NULL
"Dagestan",RU-17,NULL,NULL
"Evenk",RU-18,NULL,NULL
"Gorno-Altay",RU-03,NULL,NULL
"Ingush",RU-19,NULL,NULL
"Irkutsk",RU-20,NULL,NULL
"Ivanovo",RU-21,NULL,NULL
"Kabardin-Balkar",RU-22,NULL,NULL
"Kaliningrad",RU-23,NULL,NULL
"Kalmyk",RU-24,NULL,NULL
"Kaluga",RU-25,NULL,NULL
"Kamchatka",RU-26,NULL,NULL
"Karachay-Cherkess",RU-27,NULL,NULL
"Karelia",RU-28,NULL,NULL
"Kemerovo",RU-29,NULL,NULL
"Khabarovsk",RU-30,NULL,NULL
"Khakass",RU-31,NULL,NULL
"Khanty-Mansiy",RU-32,NULL,NULL
"Kirov",RU-33,NULL,NULL
"Komi",RU-34,NULL,NULL
"Komi-Permyak",RU-35,NULL,NULL
"Koryak",RU-36,NULL,NULL
"Kostroma",RU-37,NULL,NULL
"Krasnodar",RU-38,NULL,NULL
"Krasnoyarsk",RU-39,NULL,NULL
"Kurgan",RU-40,NULL,NULL
"Kursk",RU-41,NULL,NULL
"Leningrad",RU-42,NULL,NULL
"Lipetsk",RU-43,NULL,NULL
"Magadan",RU-44,NULL,NULL
"Mariy-El",RU-45,NULL,NULL
"Mordovia",RU-46,NULL,NULL
"Moscow City",RU-48,NULL,NULL
"Moskva",RU-47,NULL,NULL
"Murmansk",RU-49,NULL,NULL
"Nenets",RU-50,NULL,NULL
"Nizhegorod",RU-51,NULL,NULL
"North Ossetia",RU-68,NULL,NULL
"Novgorod",RU-52,NULL,NULL
"Novosibirsk",RU-53,NULL,NULL
"Omsk",RU-54,NULL,NULL
"Orel",RU-56,NULL,NULL
"Orenburg",RU-55,NULL,NULL
"Penza",RU-57,NULL,NULL
"Perm'",RU-58,NULL,NULL
"Primor'ye",RU-59,NULL,NULL
"Pskov",RU-60,NULL,NULL
"Rostov",RU-61,NULL,NULL
"Ryazan'",RU-62,NULL,NULL
"Saint Petersburg City",RU-66,NULL,NULL
"Sakha",RU-63,NULL,NULL
"Sakhalin",RU-64,NULL,NULL
"Samara",RU-65,NULL,NULL
"Saratov",RU-67,NULL,NULL
"Smolensk",RU-69,NULL,NULL
"Stavropol'",RU-70,NULL,NULL
"Sverdlovsk",RU-71,NULL,NULL
"Tambovskaya oblast",RU-72,NULL,NULL
"Tatarstan",RU-73,NULL,NULL
"Taymyr",RU-74,NULL,NULL
"Tomsk",RU-75,NULL,NULL
"Tula",RU-76,NULL,NULL
"Tuva",RU-79,NULL,NULL
"Tver'",RU-77,NULL,NULL
"Tyumen'",RU-78,NULL,NULL
"Udmurt",RU-80,NULL,NULL
"Ul'yanovsk",RU-81,NULL,NULL
"Ust-Orda Buryat",RU-82,NULL,NULL
"Vladimir",RU-83,NULL,NULL
"Volgograd",RU-84,NULL,NULL
"Vologda",RU-85,NULL,NULL
"Voronezh",RU-86,NULL,NULL
"Yamal-Nenets",RU-87,NULL,NULL
"Yaroslavl'",RU-88,NULL,NULL
"Yevrey",RU-89,NULL,NULL
"Butare",RW-01,NULL,NULL
"Byumba",RW-02,-1.62202300000,30.12122000000
"Cyangugu",RW-03,-2.48680000000,28.90308700000
"Gikongoro",RW-04,-2.50750000000,29.59540000000
"Gisenyi",RW-05,-1.69535000000,29.26053400000
"Gitarama",RW-06,-2.07939600000,29.75520000000
"Kibungo",RW-07,-2.17896100000,30.54573900000
"Kibuye",RW-08,-2.05353900000,29.37543900000
"Kigali",RW-09,NULL,NULL
"Ruhengeri",RW-10,-1.50363800000,29.62855400000
"Al Bahah",SA-02,NULL,NULL
"Al Hudud ash Shamaliyah",SA-15,29.80908300000,41.89076200000
"Al Jawf",SA-03,29.56337600000,39.87901700000
"Al Madinah",SA-05,NULL,NULL
"Al Qasim",SA-08,25.97402500000,43.11705200000
"Al Qurayyat",SA-09,NULL,NULL
"Ar Riyad",SA-10,NULL,NULL
"Ash Sharqiyah",SA-06,NULL,NULL
"Ha'il",SA-13,27.09187800000,41.89526100000
"Jizan",SA-17,NULL,NULL
"Makkah",SA-14,NULL,NULL
"Najran",SA-16,18.20973500000,45.68290500000
"Tabuk",SA-19,28.15009200000,37.33449000000
"Central",SB-05,NULL,NULL
"Guadalcanal",SB-06,-9.59581200000,160.20898400000
"Isabel",SB-07,NULL,NULL
"Makira",SB-08,NULL,NULL
"Malaita",SB-03,-8.97957300000,160.97020000000
"Temotu",SB-09,NULL,NULL
"Western",SB-04,NULL,NULL
"Anse aux Pins",SC-01,NULL,NULL
"Anse Boileau",SC-02,-4.71370000000,55.48600000000
"Anse Etoile",SC-03,NULL,NULL
"Anse Louis",SC-04,NULL,NULL
"Anse Royale",SC-05,NULL,NULL
"Baie Lazare",SC-06,NULL,NULL
"Baie Sainte Anne",SC-07,NULL,NULL
"Beau Vallon",SC-08,NULL,NULL
"Bel Air",SC-09,NULL,NULL
"Bel Ombre",SC-10,NULL,NULL
"Cascade",SC-11,NULL,NULL
"Glacis",SC-12,NULL,NULL
"Grand' Anse",SC-13,NULL,NULL
"La Digue",SC-15,-4.35377300000,55.83697300000
"La Riviere Anglaise",SC-16,NULL,NULL
"Mont Buxton",SC-17,NULL,NULL
"Mont Fleuri",SC-18,NULL,NULL
"Plaisance",SC-19,NULL,NULL
"Pointe La Rue",SC-20,NULL,NULL
"Port Glaud",SC-21,NULL,NULL
"Saint Louis",SC-22,NULL,NULL
"Takamaka",SC-23,NULL,NULL
"Al Istiwa'iyah",SD-28,NULL,NULL
"Al Khartum",SD-29,NULL,NULL
"Al Wusta",SD-27,NULL,NULL
"Ash Shamaliyah",SD-30,NULL,NULL
"Ash Sharqiyah",SD-31,NULL,NULL
"Bahr al Ghazal",SD-32,NULL,NULL
"Darfur",SD-33,13.40000000000,24.00000000000
"Kurdufan",SD-34,NULL,NULL
"Alvsborgs Lan",SE-01,56.43757500000,12.88909700000
"Blekinge Lan",SE-02,NULL,NULL
"Dalarnas Lan",SE-10,NULL,NULL
"Gavleborgs Lan",SE-03,NULL,NULL
"Goteborgs och Bohus Lan",SE-04,NULL,NULL
"Gotlands Lan",SE-05,NULL,NULL
"Hallands Lan",SE-06,NULL,NULL
"Jamtlands Lan",SE-07,NULL,NULL
"Jonkopings Lan",SE-08,NULL,NULL
"Kalmar Lan",SE-09,NULL,NULL
"Kristianstads Lan",SE-11,56.42894500000,13.11732700000
"Kronobergs Lan",SE-12,NULL,NULL
"Malmohus Lan",SE-13,55.60223000000,12.98727900000
"Norrbottens Lan",SE-14,NULL,NULL
"Orebro Lan",SE-15,NULL,NULL
"Ostergotlands Lan",SE-16,NULL,NULL
"Skane Lan",SE-27,NULL,NULL
"Skaraborgs Lan",SE-17,58.38417500000,13.43691900000
"Sodermanlands Lan",SE-18,NULL,NULL
"Stockholms Lan",SE-26,NULL,NULL
"Uppsala Lan",SE-21,NULL,NULL
"Varmlands Lan",SE-22,NULL,NULL
"Vasterbottens Lan",SE-23,NULL,NULL
"Vasternorrlands Lan",SE-24,NULL,NULL
"Vastmanlands Lan",SE-25,NULL,NULL
"Vastra Gotaland",SE-28,NULL,NULL
"Ascension",SH-01,-7.94010900000,-14.35820800000
"Saint Helena",SH-02,NULL,NULL
"Tristan da Cunha",SH-03,-37.11362800000,-12.28393400000
"Ajdovscina",SI-01,45.88885000000,13.90393500000
"Beltinci",SI-02,46.60680000000,16.24120000000
"Bled",SI-03,46.36831000000,14.11469000000
"Bohinj",SI-04,NULL,NULL
"Borovnica",SI-05,45.92261000000,14.36275000000
"Bovec",SI-06,46.33694000000,13.55172000000
"Brda",SI-07,45.44687000000,13.76288200000
"Brezice",SI-08,45.90252000000,15.59985000000
"Brezovica",SI-09,NULL,NULL
"Celje",SI-11,46.23955000000,15.26660000000
"Cerklje na Gorenjskem",SI-12,NULL,NULL
"Cerknica",SI-13,45.79722000000,14.36063000000
"Cerkno",SI-14,46.12619000000,13.98425000000
"Crensovci",SI-15,46.57548000000,16.28954000000
"Crna na Koroskem",SI-16,NULL,NULL
"Crnomelj",SI-17,45.57516000000,15.19419000000
"Divaca",SI-19,45.68291000000,13.96974000000
"Dobrepolje",SI-20,NULL,NULL
"Dobrova-Horjul-Polhov Gradec",SI-G4,46.05516000000,14.41665000000
"Dol pri Ljubljani",SI-22,NULL,NULL
"Domzale",SI-G7,46.13606000000,14.59767000000
"Dornava",SI-24,46.43526000000,15.95499000000
"Dravograd",SI-25,46.59028000000,15.02837000000
"Duplek",SI-26,46.51439000000,15.71835000000
"Gorenja Vas-Poljane",SI-27,46.10573000000,14.14394000000
"Gorisnica",SI-28,NULL,NULL
"Gornja Radgona",SI-29,46.67893000000,15.98880000000
"Gornji Grad",SI-30,46.29534000000,14.80781000000
"Gornji Petrovci",SI-31,NULL,NULL
"Grosuplje",SI-32,45.95653000000,14.66033000000
"Hrastnik",SI-34,46.14653000000,15.08450000000
"Hrpelje-Kozina",SI-35,45.60822000000,13.93432000000
"Idrija",SI-36,45.99968000000,14.01831000000
"Ig",SI-37,45.95857000000,14.52719000000
"Ilirska Bistrica",SI-38,45.57012000000,14.24184000000
"Ivancna Gorica",SI-39,NULL,NULL
"Izola-Isola",SI-40,NULL,NULL
"Jesenice",SI-H4,46.43431000000,14.07109000000
"Jursinci",SI-42,46.48496000000,15.97223000000
"Kamnik",SI-H6,45.95512000000,14.40879000000
"Kanal",SI-44,46.08530000000,13.63430000000
"Kidricevo",SI-45,NULL,NULL
"Kobarid",SI-46,46.24500500000,13.57907500000
"Kobilje",SI-47,NULL,NULL
"Kocevje",SI-H7,45.64310000000,14.86070000000
"Komen",SI-49,45.81752000000,13.74830000000
"Koper-Capodistria",SI-50,NULL,NULL
"Kozje",SI-51,46.07299000000,15.56108000000
"Kranj",SI-52,46.23668000000,14.35591500000
"Kranjska Gora",SI-53,46.48320000000,13.78589000000
"Krsko",SI-54,45.95630000000,15.49155000000
"Kungota",SI-55,NULL,NULL
"Kuzma",SI-I2,NULL,NULL
"Lasko",SI-57,46.15434000000,15.23581000000
"Lenart",SI-I3,46.57702000000,15.83262000000
"Litija",SI-I5,46.05942000000,14.82245000000
"Ljubljana",SI-61,46.05456000000,14.50443000000
"Ljubno",SI-62,46.34217000000,14.83341000000
"Ljutomer",SI-I6,46.51834000000,16.19556000000
"Logatec",SI-64,45.91217000000,14.22831000000
"Loska Dolina",SI-I7,45.62288000000,14.46245000000
"Loski Potok",SI-66,NULL,NULL
"Luce",SI-I9,46.35384300000,14.73569100000
"Lukovica",SI-68,46.16702400000,14.68603200000
"Majsperk",SI-J1,46.35150000000,15.73500000000
"Maribor",SI-J2,46.54922500000,15.63707500000
"Medvode",SI-71,46.14444000000,14.41181000000
"Menges",SI-72,46.15864000000,14.56965000000
"Metlika",SI-73,45.64857000000,15.31298000000
"Mezica",SI-74,NULL,NULL
"Miren-Kostanjevica",SI-J5,45.89463000000,13.60842000000
"Mislinja",SI-76,46.44171000000,15.19576000000
"Moravce",SI-77,NULL,NULL
"Moravske Toplice",SI-78,46.69053000000,16.22297000000
"Mozirje",SI-79,46.34033000000,14.96121000000
"Murska Sobota",SI-80,46.66285500000,16.14338500000
"Muta",SI-81,46.60977000000,15.16304000000
"Naklo",SI-82,46.30009000000,14.29755200000
"Nazarje",SI-83,NULL,NULL
"Nova Gorica",SI-84,45.95578000000,13.65504500000
"Novo Mesto",SI-J7,45.80565000000,15.17581500000
"Odranci",SI-86,NULL,NULL
"Ormoz",SI-87,46.40585900000,16.15333900000
"Osilnica",SI-88,NULL,NULL
"Pesnica",SI-89,46.61774400000,15.67375100000
"Piran",SI-J9,45.52217000000,13.57422500000
"Pivka",SI-91,45.68290000000,14.19730000000
"Podcetrtek",SI-92,46.15655000000,15.59705000000
"Postojna",SI-94,45.79131600000,14.28875400000
"Preddvor",SI-K5,46.30168000000,14.42151000000
"Ptuj",SI-K7,46.42563000000,15.88644500000
"Puconci",SI-97,NULL,NULL
"Racam",SI-98,NULL,NULL
"Radece",SI-99,46.06670000000,15.18197000000
"Radenci",SI-A1,46.64041000000,16.04427000000
"Radlje ob Dravi",SI-A2,46.61434000000,15.22557000000
"Radovljica",SI-A3,46.34531000000,14.17130000000
"Ribnica",SI-L1,45.74070000000,14.72890000000
"Rogaska Slatina",SI-A7,46.23248900000,15.49919200000
"Rogasovci",SI-A6,NULL,NULL
"Rogatec",SI-A8,46.22594000000,15.70001000000
"Ruse",SI-L3,46.53986000000,15.50778000000
"Semic",SI-B1,45.65196000000,15.18209000000
"Sencur",SI-B2,46.24234000000,14.42114000000
"Sentilj",SI-B3,46.67480000000,15.65691000000
"Sentjernej",SI-B4,45.84353000000,15.33806000000
"Sentjur pri Celju",SI-L7,46.21916500000,15.39626500000
"Sevnica",SI-B6,46.01058000000,15.30682000000
"Sezana",SI-B7,45.70883500000,13.87134000000
"Skocjan",SI-B8,45.90650000000,15.29222000000
"Skofja Loka",SI-B9,46.16700000000,14.31531500000
"Skofljica",SI-C1,45.98451000000,14.57416000000
"Slovenj Gradec",SI-C2,46.48144700000,15.03198700000
"Slovenska Bistrica",SI-L8,46.38991500000,15.56907500000
"Slovenske Konjice",SI-C4,46.33689000000,15.42299000000
"Smarje pri Jelsah",SI-C5,NULL,NULL
"Smartno ob Paki",SI-C6,46.32920000000,15.03216000000
"Sostanj",SI-C7,46.38086000000,15.04798000000
"Starse",SI-C8,NULL,NULL
"Store",SI-C9,NULL,NULL
"Sveti Jurij",SI-D1,NULL,NULL
"Tolmin",SI-D2,46.18409800000,13.73426700000
"Trbovlje",SI-D3,46.15218500000,15.04593500000
"Trebnje",SI-D4,45.90765000000,15.00592000000
"Trzic",SI-D5,46.36700000000,14.30885000000
"Turnisce",SI-D6,46.62843000000,16.30905000000
"Velenje",SI-D7,46.36297500000,15.11395000000
"Velike Lasce",SI-D8,NULL,NULL
"Videm",SI-N2,46.57622400000,16.03930600000
"Vipava",SI-E1,45.84529500000,13.95512600000
"Vitanje",SI-E2,46.38106000000,15.29411000000
"Vodice",SI-E3,45.48419000000,14.05240000000
"Vojnik",SI-N3,46.29307000000,15.30240000000
"Vrhnika",SI-E5,45.96520000000,14.29766000000
"Vuzenica",SI-E6,46.59925000000,15.16423000000
"Zagorje ob Savi",SI-E7,46.13533300000,14.99566000000
"Zalec",SI-N5,46.25197000000,15.16514000000
"Zavrc",SI-E9,NULL,NULL
"Zelezniki",SI-F1,NULL,NULL
"Ziri",SI-F2,46.04701000000,14.10966000000
"Zrece",SI-F3,46.37523000000,15.38652000000
"Banska Bystrica",SK-01,NULL,NULL
"Bratislava",SK-02,NULL,NULL
"Kosice",SK-03,NULL,NULL
"Nitra",SK-04,NULL,NULL
"Presov",SK-05,NULL,NULL
"Trencin",SK-06,NULL,NULL
"Trnava",SK-07,NULL,NULL
"Zilina",SK-08,NULL,NULL
"Eastern",SL-01,8.20833300000,-10.94166600000
"Northern",SL-02,9.15536400000,-11.98333300000
"Southern",SL-03,7.72500000000,-12.08907100000
"Western Area",SL-04,NULL,NULL
"Acquaviva",SM-01,43.94499100000,12.41843900000
"Borgo Maggiore",SM-06,43.94327400000,12.44595700000
"Chiesanuova",SM-02,43.90454900000,12.42040000000
"Domagnano",SM-03,43.95285600000,12.46944400000
"Faetano",SM-04,43.92549400000,12.49836800000
"Fiorentino",SM-05,43.91179500000,12.45673200000
"Monte Giardino",SM-08,41.73085700000,13.33618300000
"San Marino",SM-07,43.93215600000,12.44862500000
"Serravalle",SM-09,NULL,NULL
"Dakar",SN-01,NULL,NULL
"Diourbel",SN-03,NULL,NULL
"Fatick",SN-09,14.34066000000,-16.42700000000
"Kaolack",SN-10,14.13996000000,-16.08739500000
"Kolda",SN-11,NULL,NULL
"Louga",SN-08,15.61494000000,-16.23353400000
"Saint-Louis",SN-04,NULL,NULL
"Tambacounda",SN-05,13.77234000000,-13.67311000000
"Thies",SN-07,NULL,NULL
"Ziguinchor",SN-12,NULL,NULL
"Bakool",SO-01,4.22360300000,43.68333300000
"Banaadir",SO-02,NULL,NULL
"Bari",SO-03,NULL,NULL
"Bay",SO-04,2.64166700000,43.50000000000
"Galguduud",SO-05,4.89166700000,46.70833300000
"Gedo",SO-06,3.21666700000,42.01666600000
"Hiiraan",SO-07,4.36123500000,45.41666700000
"Jubbada Dhexe",SO-08,1.33828300000,42.15833300000
"Jubbada Hoose",SO-09,-0.17093900000,42.00000000000
"Mudug",SO-10,6.24170600000,47.98155100000
"Nugaal",SO-11,NULL,NULL
"Sanaag",SO-12,10.26660500000,47.40833300000
"Shabeellaha Dhexe",SO-13,3.03333300000,46.06654900000
"Shabeellaha Hoose",SO-14,2.00000000000,44.22205000000
"Togdheer",SO-15,9.12068300000,45.78333300000
"Woqooyi Galbeed",SO-16,NULL,NULL
"Brokopondo",SR-10,4.69086300000,-55.12365500000
"Commewijne",SR-11,5.74418100000,-54.89196800000
"Coronie",SR-12,5.63787200000,-56.24282400000
"Marowijne",SR-13,5.60308800000,-54.36237300000
"Nickerie",SR-14,NULL,NULL
"Para",SR-15,5.34552900000,-55.33481200000
"Paramaribo",SR-16,NULL,NULL
"Saramacca",SR-17,5.69243700000,-55.63845200000
"Sipaliwini",SR-18,3.68372300000,-56.03202800000
"Wanica",SR-19,5.79870000000,-55.21848600000
"Principe",ST-01,1.61460200000,7.40555500000
"Sao Tome",ST-02,0.20618000000,6.60710200000
"Ahuachapan",SV-01,NULL,NULL
"Cabanas",SV-02,NULL,NULL
"Chalatenango",SV-03,NULL,NULL
"Cuscatlan",SV-04,NULL,NULL
"La Libertad",SV-05,NULL,NULL
"La Paz",SV-06,NULL,NULL
"La Union",SV-07,NULL,NULL
"Morazan",SV-08,NULL,NULL
"San Miguel",SV-09,13.47699800000,-88.17844100000
"San Salvador",SV-10,NULL,NULL
"San Vicente",SV-12,13.64190500000,-88.78577000000
"Santa Ana",SV-11,NULL,NULL
"Sonsonate",SV-13,NULL,NULL
"Usulutan",SV-14,13.42217400000,-88.46813200000
"Al Hasakah",SY-01,NULL,NULL
"Al Ladhiqiyah",SY-02,NULL,NULL
"Al Qunaytirah",SY-03,NULL,NULL
"Ar Raqqah",SY-04,NULL,NULL
"As Suwayda'",SY-05,NULL,NULL
"Dar",SY-06,NULL,NULL
"Dayr az Zawr",SY-07,NULL,NULL
"Dimashq",SY-13,NULL,NULL
"Halab",SY-09,NULL,NULL
"Hamah",SY-10,NULL,NULL
"Hims",SY-11,NULL,NULL
"Idlib",SY-12,NULL,NULL
"Rif Dimashq",SY-08,NULL,NULL
"Tartus",SY-14,NULL,NULL
"Hhohho",SZ-01,NULL,NULL
"Lubombo",SZ-02,-26.55000000000,31.80228500000
"Manzini",SZ-03,NULL,NULL
"Praslin",SZ-05,NULL,NULL
"Shiselweni",SZ-04,NULL,NULL
"Batha",TD-01,13.78215800000,18.68162500000
"Biltine",TD-02,14.53070000000,20.92481500000
"Borkou-Ennedi-Tibesti",TD-03,18.68913000000,19.85566900000
"Chari-Baguirmi",TD-04,NULL,NULL
"Guera",TD-05,11.38753500000,18.60334200000
"Kanem",TD-06,14.56666600000,15.63487000000
"Lac",TD-07,13.76654500000,14.72958300000
"Logone Occidental",TD-08,NULL,NULL
"Logone Oriental",TD-09,8.29166700000,16.29166600000
"Mayo-Kebbi",TD-10,NULL,NULL
"Moyen-Chari",TD-11,9.15833400000,18.33919600000
"Ouaddai",TD-12,12.75833300000,21.41451500000
"Salamat",TD-13,10.81178000000,20.42826800000
"Tandjile",TD-14,9.59564900000,16.49749900000
"Amlame",TG-01,7.45430000000,0.90190000000
"Aneho",TG-02,NULL,NULL
"Atakpame",TG-03,7.52501700000,1.12551800000
"Badou",TG-15,7.59820000000,0.62660000000
"Bafilo",TG-04,9.34324600000,1.24226000000
"Bassar",TG-05,9.26510000000,0.78540000000
"Dapaong",TG-06,NULL,NULL
"Kante",TG-07,NULL,NULL
"Klouto",TG-08,NULL,NULL
"Kpagouda",TG-14,NULL,NULL
"Lama-Kara",TG-09,NULL,NULL
"Lome",TG-10,6.12280000000,1.22550000000
"Mango",TG-11,10.36790900000,0.46660800000
"Niamtougou",TG-12,9.76611100000,1.11333100000
"Notse",TG-13,NULL,NULL
"Sotouboua",TG-16,8.55638500000,0.98368800000
"Tabligbo",TG-17,6.58300000000,1.49740000000
"Tchamba",TG-19,9.01561200000,1.41491800000
"Tchaoudjo",TG-20,NULL,NULL
"Tsevie",TG-18,6.42098700000,1.20973500000
"Vogan",TG-21,6.33333300000,1.26666700000
"Ang Thong",TH-35,NULL,NULL
"Buriram",TH-28,NULL,NULL
"Chachoengsao",TH-44,NULL,NULL
"Chai Nat",TH-32,NULL,NULL
"Chaiyaphum",TH-26,NULL,NULL
"Chanthaburi",TH-48,NULL,NULL
"Chiang Mai",TH-02,NULL,NULL
"Chiang Rai",TH-03,NULL,NULL
"Chon Buri",TH-46,NULL,NULL
"Chumphon",TH-58,NULL,NULL
"Kalasin",TH-23,NULL,NULL
"Kamphaeng Phet",TH-11,NULL,NULL
"Kanchanaburi",TH-50,NULL,NULL
"Khon Kaen",TH-22,NULL,NULL
"Krabi",TH-63,NULL,NULL
"Krung Thep",TH-40,NULL,NULL
"Lampang",TH-06,NULL,NULL
"Lamphun",TH-05,NULL,NULL
"Loei",TH-18,17.48670900000,101.49430900000
"Lop Buri",TH-34,15.07561700000,100.94771300000
"Mae Hong Son",TH-01,18.72560600000,97.99870100000
"Maha Sarakham",TH-24,NULL,NULL
"Mukdahan",TH-78,NULL,NULL
"Nakhon Nayok",TH-43,14.23705800000,101.20933300000
"Nakhon Pathom",TH-53,13.91414300000,100.08336500000
"Nakhon Phanom",TH-21,17.40580100000,104.39502700000
"Nakhon Ratchasima",TH-27,NULL,NULL
"Nakhon Sawan",TH-16,NULL,NULL
"Nakhon Si Thammarat",TH-64,NULL,NULL
"Nan",TH-04,NULL,NULL
"Narathiwat",TH-31,NULL,NULL
